index,datetime,nonce,previous hash,transactions
80,04-26-2024-15:23:04,66ef8eb6018f8d9c799a8e2c4641c0b6317873ba5076eb4e383254f007902e97,495f22b4757080324a0d0719d2fa278751e1a49f46457fbcae830d1f2a10b85f,"['90eb2fb5abb54434999bdd1bd0f8446a:04-26-2024-15:23:04:Steve:Alexis:$273:dog sitting', '8af2f14d1f394fb3821c5572c2c932f2:04-26-2024-15:23:04:Tracy:Gary:$196:daycare', '3dddb16e4b734869af8c34a277af41e1:04-26-2024-15:23:04:Mark:Rick:$197:services', '68ca7a67bfc24cfb89639930111c19c6:04-26-2024-15:23:04:Amy:Jerome:$146:daycare', '40fa3d39dca94672831da0058d112e97:04-26-2024-15:23:04:Simy:Jacob:$12:coffee', '2b5ce5756bea4f0fa4069733b33253e4:04-26-2024-15:23:04:Kelly:Rick:$19:tacos', '4b33757f4a2a48e7a1603e2c8027d815:04-26-2024-15:23:04:Juan:Gary:$157:pizza', '75f532f91ab6485da7195eafe5927b73:04-26-2024-15:23:04:Alexis:Amber:$131:water bill']"
81,04-26-2024-15:23:04,3ec98a54c4205fb1e4eaff329d8da028877dcdb0febff2efa5b4e9a3f23c9820,66ef8eb6018f8d9c799a8e2c4641c0b6317873ba5076eb4e383254f007902e97,"['e888785a59694a5daebfe291df023f08:04-26-2024-15:23:04:Doug:Tonya:$325:food', 'a39d61f9ba104f3d9283ee47907532cc:04-26-2024-15:23:04:Anthony:Tyson:$97:swim lessons', 'b4e610782ce64fdc943f2161125c6f02:04-26-2024-15:23:04:Jose:Doug:$36:fantasy football', 'd932b9f6b9a54dc2956aae87c9dd4d90:04-26-2024-15:23:04:Amy:Kelly:$331:coffee', 'fc3afb5da35a4ca88192cc02ae15ebda:04-26-2024-15:23:04:Bob:Rick:$63:services', '6b29d1d66bc44a5e923868f98cc9c238:04-26-2024-15:23:04:Alexis:Tyson:$60:food', 'd3d366b60db043159d31c1c31f87082f:04-26-2024-15:23:04:Jerome:Mark:$94:cell phone bill', '97361361ae4d4bd98a82d0f78084b90e:04-26-2024-15:23:04:Jerome:Alice:$79:food', 'bf67058c0aea4514bee64704e6be76e2:04-26-2024-15:23:04:Miguel:Kelly:$212:pizza', '98926aa83f56482cbde04a18ab3ab71c:04-26-2024-15:23:04:Hugh:Rick:$191:water bill', '16bce6e9e0804bdaaf3863ab5aac20ad:04-26-2024-15:23:04:Tonya:Simy:$110:fantasy football', 'b3df5e0c4a4a448394de6792d269bea5:04-26-2024-15:23:04:Doug:Bob:$209:parking', '0b31e47a6ac64b63addead58c6f99073:04-26-2024-15:23:04:Alexis:Jose:$187:dog sitting', '581890ba770744c6b652d38b2cf32776:04-26-2024-15:23:04:Amy:Alexis:$313:rent', '5a1422fc4bef4e75b8a338fd5a0c8d39:04-26-2024-15:23:04:Jose:Rebecca:$148:tacos']"
82,04-26-2024-15:23:04,3663e52235ac69463022e771055fbe86f46b81570fee012be78192330a8f131e,3ec98a54c4205fb1e4eaff329d8da028877dcdb0febff2efa5b4e9a3f23c9820,"['1bd84083abbd4572b7bee19e8dd3e85a:04-26-2024-15:23:04:Rick:Anthony:$101:baby sitting', '2b6f8bb1eb654b11b6ce2e0c22fa7de2:04-26-2024-15:23:04:Gary:Alexis:$38:food', '06fb2d62e3f041bb895b259b146ca376:04-26-2024-15:23:04:Gary:Tamara:$23:baby sitting', 'fbdd6532fcfb493198a1f2f22035691d:04-26-2024-15:23:04:Anthony:Amber:$125:happy hour', 'a2e0b8b064dc4b8abbf2e4a7eda27ba6:04-26-2024-15:23:04:Susan:Amy:$238:dog sitting', 'f29147f985f14adbb9504c59468f83f9:04-26-2024-15:23:04:Alice:Juan:$22:daycare', '9fd95c7cfbbe40f7953733bf45f87d9e:04-26-2024-15:23:04:Miguel:Jerome:$111:power bill', 'c555d1755a5b4aafa4d11250930ba2ba:04-26-2024-15:23:04:Steve:Tonya:$48:concert tickets', '396ce8b090ed4f3aa3061e4fb04b0a79:04-26-2024-15:23:04:Anthony:Tyson:$193:fantasy football', '7a62d0aae06649828c5d982efb14606c:04-26-2024-15:23:04:Jose:Jacob:$216:swim lessons', '7ae7fb0b2bff487d99b84fae10ae93d3:04-26-2024-15:23:04:Rebecca:Amy:$213:drinks', 'b4caba5aade64b2ea7ca7ab695f450e7:04-26-2024-15:23:04:Bob:Tracy:$247:tacos', '2a555c05b93f460dbb142c4647b32896:04-26-2024-15:23:04:Rick:Mark:$43:piano lessons', 'c27912bef2a54f91a023c2282f4a52d7:04-26-2024-15:23:04:Juan:Doug:$272:tacos', '67d67823b0f8478786a9d565da8e7208:04-26-2024-15:23:04:Miguel:Hugh:$100:food', '77af8b6bc3734a958c61586c72c666e4:04-26-2024-15:23:04:Rick:Doug:$267:swim lessons']"
83,04-26-2024-15:23:04,3db9780296b549821b9d6b0a0420d416043c67e7c58d85ada8f923abe2857eff,3663e52235ac69463022e771055fbe86f46b81570fee012be78192330a8f131e,"['4a7311acd5c342ecb5cfbed6cc41c3f4:04-26-2024-15:23:04:Tamara:Rick:$225:rent', 'c6a96c3b6d52436285281fc8a6bd0701:04-26-2024-15:23:04:Susan:Doug:$198:fantasy football', '29805f4d63cd4be09beceab51adeb22f:04-26-2024-15:23:04:Jose:Simy:$26:tacos', '2a4d2bf992544716b3d09d2baeb15a82:04-26-2024-15:23:04:Anthony:Steve:$340:pizza', 'c862a6ecb36f4c5990c28d901439d7bc:04-26-2024-15:23:04:Tyson:Hugh:$147:piano lessons', '242dfade07114e0fbb6cb57b6f16d200:04-26-2024-15:23:04:Anthony:Tamara:$222:swim lessons', 'eaa9e725357840868071c90bb749c3fb:04-26-2024-15:23:04:Miguel:Hugh:$336:concert tickets', '2a8cbeb610fe4fae84549845f4f0ba28:04-26-2024-15:23:04:Steve:Rick:$242:concert tickets', '0b4fb0e6b42f4e2cb8074c7dbcc1eb4f:04-26-2024-15:23:04:Tonya:Mark:$295:tacos', 'b45b41ea494c4f839a898c62f3961407:04-26-2024-15:23:04:Jose:Bob:$55:drinks', '81d3ab9e8a49414c89a0664bbb20f55a:04-26-2024-15:23:04:Hugh:Kelly:$18:happy hour', 'b854788a24f046cf805c475f79ce6bea:04-26-2024-15:23:04:Tracy:Jerome:$165:coffee', 'c3f92aa1817e4488867018378a77350c:04-26-2024-15:23:04:Tyson:Alexis:$70:tacos', '14fcb97c9872475e8eea35bc1bb48ea3:04-26-2024-15:23:04:Rebecca:Alexis:$114:water bill', 'ef88ae7ae10440c884a3e5322afbd866:04-26-2024-15:23:04:Gary:Bob:$153:coffee', '6776b533afef44988fa4db29c824124c:04-26-2024-15:23:04:Hugh:Tonya:$23:coffee', 'de5f321038a4453186d5cf1f26aa99e0:04-26-2024-15:23:04:Hugh:Simy:$162:daycare', '26f88e3df1bc404997c9eab34e62e486:04-26-2024-15:23:04:Jose:Steve:$179:drinks', 'e5a087a388264fc9a07e55a0627e578d:04-26-2024-15:23:04:Jacob:Simy:$316:swim lessons']"
84,04-26-2024-15:23:05,0e77c1a68ed57741b7c3dff8b351c04e64bd7d9a36bea16395553cd65f743fac,3db9780296b549821b9d6b0a0420d416043c67e7c58d85ada8f923abe2857eff,"['99a3859870d24b0a88de08755a3af513:04-26-2024-15:23:04:Hugh:Miguel:$165:parking', '536322af6e84490ba68f31f6c062e8cb:04-26-2024-15:23:04:Tonya:Tracy:$101:concert tickets', 'bb4995a69a764d88ada1666b697d7e68:04-26-2024-15:23:04:Hugh:Alice:$99:pizza', '8e6f812ad36c4b78982a1a56e22a8e74:04-26-2024-15:23:04:Tracy:Steve:$284:water bill', 'b05f28862bc34a2882876cec54458008:04-26-2024-15:23:04:Alice:Kelly:$251:food', '3d55c65637ad4cef882c578e4c2f0310:04-26-2024-15:23:04:Jerome:Alexis:$72:rent', '94e70c4996a54f46ad48d99e207dee78:04-26-2024-15:23:04:Doug:Jerome:$111:drinks', '33903a78200f4dc5afbe7aa8377663d9:04-26-2024-15:23:04:Rick:Simy:$210:tacos', '37d9135b07d4401ba10946b81ab29b8d:04-26-2024-15:23:04:Tamara:Tonya:$233:sushi', '24016ead82294abfb38493380f916ee3:04-26-2024-15:23:04:Jerome:Mark:$207:fantasy football', '804adcb22068487bbee31d23e0318d62:04-26-2024-15:23:04:Tyson:Miguel:$317:food']"
85,04-26-2024-15:23:05,ba65af7728a85867c17d795e9d270bca9aa739a7b78a9ffa3895f25b85fcb583,0e77c1a68ed57741b7c3dff8b351c04e64bd7d9a36bea16395553cd65f743fac,"['d5eca51113cb4f4b83ee9d420673453e:04-26-2024-15:23:05:Jacob:Kelly:$37:food', 'b8f70db95f5b407488f3159c8bc719dc:04-26-2024-15:23:05:Alexis:Rebecca:$27:piano lessons', '46cb2c188f9c4a968f3e87aa44bdaa51:04-26-2024-15:23:05:Juan:Alice:$116:power bill', 'ecfff12a4bf942bb9636ca6fac3d3c6c:04-26-2024-15:23:05:Mark:Jose:$332:food', '2f7fe34e80cc47c1a01fc3f570b56049:04-26-2024-15:23:05:Mark:Susan:$298:services', '2f11f65c1ddf4402a0c1bfcc74d67364:04-26-2024-15:23:05:Tracy:Rick:$293:swim lessons', 'c75639b455ac4b5484c978637116e4f4:04-26-2024-15:23:05:Tonya:Jerome:$173:services', 'd576c90ceaec4220ba7889bcbb381397:04-26-2024-15:23:05:Amber:Rebecca:$319:concert tickets', '5f98787a5a254695812da15d09fa7813:04-26-2024-15:23:05:Amy:Hugh:$240:water bill', '91bc674199fb4535be771fcedeb285fe:04-26-2024-15:23:05:Amy:Rick:$187:power bill', 'a9f7ba2e7d8a4871bf82d521e82f9730:04-26-2024-15:23:05:Alice:Tonya:$114:parking']"
86,04-26-2024-15:23:05,cd3ef16b0980f7a2c234b2aae17afb83440562da42d1af30cceae81206368c0e,ba65af7728a85867c17d795e9d270bca9aa739a7b78a9ffa3895f25b85fcb583,"['7002bc6eb43f4497bf818e28ff6de920:04-26-2024-15:23:05:Steve:Alice:$56:baby sitting', 'be20d057ff754265bf7c9f89c88fad02:04-26-2024-15:23:05:Steve:Susan:$324:cell phone bill', 'ed879da677844c6faa9bdd722acfb2f2:04-26-2024-15:23:05:Tyson:Alexis:$242:services', 'ef2b64b3a839453ba15d040ec7f5adb3:04-26-2024-15:23:05:Amber:Tracy:$86:power bill', '62e6e6ac1f284736bad5194ea14af292:04-26-2024-15:23:05:Amy:Gary:$55:tacos', '31d5f49444b849fca85a4531cca85a86:04-26-2024-15:23:05:Jacob:Alexis:$28:fantasy football']"
87,04-26-2024-15:23:05,96fd3029a2b17ea6175ae445974eca5ea8ea12f1662c718d86dffbee0d02b694,cd3ef16b0980f7a2c234b2aae17afb83440562da42d1af30cceae81206368c0e,"['525e3a9ca0d94c41880e4f99ec32e049:04-26-2024-15:23:05:Tonya:Anthony:$72:drinks', 'c91db94b6f6549fba747f0c00c52af79:04-26-2024-15:23:05:Mark:Rebecca:$202:drinks', 'fcf74a5241ee466d875d74972c3b2c0e:04-26-2024-15:23:05:Amy:Tracy:$64:food', '9a1206e4a9684e7eab1847f447ffe2a4:04-26-2024-15:23:05:Steve:Jerome:$265:power bill', '2ac81d89c19d4f68a6a63e95e62742b0:04-26-2024-15:23:05:Jose:Anthony:$243:baby sitting', 'bf978422fd3a4b139d90c603d41dfdd7:04-26-2024-15:23:05:Hugh:Anthony:$49:pizza', 'bcada9085fb94eb8b7a3fd97cd28c7ba:04-26-2024-15:23:05:Jacob:Tamara:$258:services']"
88,04-26-2024-15:23:05,9cc0295a49c1e48917169d635640001284c707d07bc3084f39a08db4fac08eed,96fd3029a2b17ea6175ae445974eca5ea8ea12f1662c718d86dffbee0d02b694,"['8c06af952ef04397934d56244332eb34:04-26-2024-15:23:05:Mark:Rick:$25:fantasy football', '2a7b9c5ffba349108acd32d11b42ce32:04-26-2024-15:23:05:Alexis:Simy:$76:swim lessons', '41953596733147f9a744d3f36c9b0569:04-26-2024-15:23:05:Bob:Rick:$311:drinks', '441e2d920cdd46a6ae87b09e55e626b2:04-26-2024-15:23:05:Bob:Tonya:$236:water bill', '2cae12340f844b19863f4630b368fe22:04-26-2024-15:23:05:Tracy:Jose:$163:rent', '850b512d2fb44c93bacac1179b1bcc3a:04-26-2024-15:23:05:Anthony:Miguel:$77:daycare', '06f85718a2424e1ea43faf0ea1217c61:04-26-2024-15:23:05:Tyson:Bob:$124:tacos', '3e7fa5b724154947b6e6d227b00c2168:04-26-2024-15:23:05:Alexis:Steve:$125:fantasy football', '88d951d3fda244c599c401baf799c2c9:04-26-2024-15:23:05:Miguel:Hugh:$111:happy hour', '285db77a59f54319b28fbc81357d7dd9:04-26-2024-15:23:05:Alexis:Rick:$76:coffee', 'cdfc6b9bfca64eaeb066bc123b0a00bf:04-26-2024-15:23:05:Bob:Jerome:$149:sushi', '4e1a0c8f72ab4789ad80ef3c4ee5f6bc:04-26-2024-15:23:05:Jose:Amy:$29:dog sitting', 'd5d6a60893fc438cac43ca12514f804b:04-26-2024-15:23:05:Anthony:Jacob:$81:concert tickets', 'be5e5b247dce4d4e9d0b52297c265fcd:04-26-2024-15:23:05:Tamara:Simy:$61:baby sitting', '5a3cd487432f48a98910cb4269eaf4ca:04-26-2024-15:23:05:Alice:Miguel:$212:tacos', '0568780484704deaae099f869b374d4f:04-26-2024-15:23:05:Simy:Jerome:$298:drinks', '71c2aaad2e1c4acaba00d3bdc20614ef:04-26-2024-15:23:05:Jose:Kelly:$181:baby sitting']"
89,04-26-2024-15:23:05,758b5301c74ea444c296e43abccf29540e72849d3e20dddd17879fb20e4ad67a,9cc0295a49c1e48917169d635640001284c707d07bc3084f39a08db4fac08eed,"['6381be1bff8b490bb74e3c3b69446c2b:04-26-2024-15:23:05:Alexis:Gary:$111:tacos', '51df3ab927ef44c38b0739fb213738f0:04-26-2024-15:23:05:Doug:Rebecca:$166:sushi', '45a63a02e8a746079599adb4a2f606fe:04-26-2024-15:23:05:Susan:Kelly:$119:power bill', '141a56dc708a46f68ed719de002aceb1:04-26-2024-15:23:05:Simy:Alexis:$155:fantasy football', '906e54f573e848f18e2ea042c9c8ecef:04-26-2024-15:23:05:Tyson:Alexis:$306:dog sitting', 'e5db79a045b24d62936031e3d2ebd0dc:04-26-2024-15:23:05:Rick:Hugh:$176:happy hour', '1879568c39a548a6a46186ed56248daa:04-26-2024-15:23:05:Simy:Gary:$239:baby sitting', '96f3e35571204cde898b7be187fb83e3:04-26-2024-15:23:05:Bob:Hugh:$317:baby sitting', '05ddee6d7ba7458ca16011595a7b9d7e:04-26-2024-15:23:05:Jose:Tamara:$275:services', 'c3182acde82b43c18fa4b06463805c02:04-26-2024-15:23:05:Hugh:Alexis:$108:pizza']"
90,04-26-2024-15:23:05,6dd6156df77808479115e90f370a77e18c2fb7448580fa42a985390a4cd7f2ac,758b5301c74ea444c296e43abccf29540e72849d3e20dddd17879fb20e4ad67a,"['1c89efeb4fb64a7abfeb8a7a8a7bcd16:04-26-2024-15:23:05:Doug:Miguel:$91:sushi', 'a1be3069463640acb34f610ba24eebee:04-26-2024-15:23:05:Alice:Tonya:$82:water bill', '37e6148225954266a23d1871d6cef5df:04-26-2024-15:23:05:Kelly:Rebecca:$140:happy hour', '8ddc674b2c654728876046816e5b8cd5:04-26-2024-15:23:05:Tonya:Hugh:$208:sushi', '50a1393e9dcb49cb879986f9aa462268:04-26-2024-15:23:05:Tamara:Amy:$227:pizza', 'b344951e947841fd89173cd09a6a7a58:04-26-2024-15:23:05:Doug:Anthony:$157:happy hour', '485f46f20fde492ca4ddcabc2372f886:04-26-2024-15:23:05:Bob:Doug:$29:fantasy football']"
91,04-26-2024-15:23:05,37c0ee17de727469a4f3c309b822d12eabab4b01d4e9a84187c82ba67db92966,6dd6156df77808479115e90f370a77e18c2fb7448580fa42a985390a4cd7f2ac,"['e1de6038387049469e26b2352183d755:04-26-2024-15:23:05:Tonya:Mark:$349:happy hour', '5273e92f0b0b4be381d3259d08604073:04-26-2024-15:23:05:Jacob:Hugh:$270:cell phone bill', '3ae08e16b9614b7e9f934fa7aa715e05:04-26-2024-15:23:05:Hugh:Susan:$13:parking', 'fcf0261ad1cf4ebdbadf2a65791022e5:04-26-2024-15:23:05:Rick:Tamara:$308:sushi', '09fe861368894731900470906fc9e770:04-26-2024-15:23:05:Amy:Mark:$259:swim lessons', '6f8a8e63d552453d89c365eb009b4729:04-26-2024-15:23:05:Tracy:Alice:$84:cell phone bill', '14e170ca355644d5996a3eefaca2b266:04-26-2024-15:23:05:Tyson:Amy:$62:pizza', '00baf32b2f14462d961af507e7bc98cc:04-26-2024-15:23:05:Mark:Amber:$205:sushi', 'b3e69067713445d28c857fd954c4a646:04-26-2024-15:23:05:Alexis:Mark:$36:pizza', '11678413dea24ac1969a30759c9585b5:04-26-2024-15:23:05:Jerome:Juan:$221:power bill', 'f41c1a9923cc4d5f9f031446d685f65c:04-26-2024-15:23:05:Alice:Alexis:$215:dog sitting', 'dd2e3ed5b84646ff9d47ee17484b6128:04-26-2024-15:23:05:Doug:Jose:$255:food', 'dd4caf9590c3410f82be5674790770f1:04-26-2024-15:23:05:Anthony:Rebecca:$302:sushi', '6025beab4366495f8be834ebdc8d0c0a:04-26-2024-15:23:05:Anthony:Bob:$344:cell phone bill', 'aec6f58ec54748d98cb4d0e687da48b4:04-26-2024-15:23:05:Mark:Alice:$267:drinks', '83325878462d4c11b60873878c78b236:04-26-2024-15:23:05:Simy:Hugh:$156:rent', 'e060e20fa3314575bfb12445b6c3bed3:04-26-2024-15:23:05:Tracy:Susan:$237:water bill', '852ae68c5a9e4180af0d3af5fcc30471:04-26-2024-15:23:05:Hugh:Susan:$272:tacos']"
92,04-26-2024-15:23:05,b86b270625fef123c8a6cf2a3679199255423ec65837ebeb77f3dea299ecda80,37c0ee17de727469a4f3c309b822d12eabab4b01d4e9a84187c82ba67db92966,"['992ffb183cb54f589277dfe9c954fe79:04-26-2024-15:23:05:Hugh:Jose:$242:cell phone bill', '7a3e050377f64a7dbd33ba5266db1a8a:04-26-2024-15:23:05:Bob:Anthony:$242:piano lessons', '56d5051edb3b40eb869c93df69c53480:04-26-2024-15:23:05:Bob:Amber:$68:fantasy football', '945a215edbf44633842011eadf8ee2ae:04-26-2024-15:23:05:Tamara:Mark:$201:food', 'b15ea0847dba45b5a8a0cd8de8846828:04-26-2024-15:23:05:Kelly:Tracy:$334:happy hour', '4bd30ff330ec420d99fd405f00dfa0f6:04-26-2024-15:23:05:Miguel:Bob:$190:baby sitting', 'a58a8fb81656493c8375fb9516e44b22:04-26-2024-15:23:05:Jerome:Alice:$281:drinks', '58dc1b134d364051bb6487aab1e6d5d5:04-26-2024-15:23:05:Miguel:Tamara:$154:fantasy football', '993cf7c388b14f84b8856bae39ee9ff7:04-26-2024-15:23:05:Rick:Steve:$79:food', 'f04ecc8a908e4cf7a992415f93a71253:04-26-2024-15:23:05:Jerome:Tracy:$187:power bill', '0835808e42264603ba421a26d2cde56f:04-26-2024-15:23:05:Alexis:Bob:$31:rent', 'e53715b642d54e7686bc7adcaac72a47:04-26-2024-15:23:05:Tamara:Alice:$193:pizza', '627040b9236d480980282c31478fe192:04-26-2024-15:23:05:Susan:Doug:$334:sushi', '7a46e4c8c8864f84a78329efbb94d4f7:04-26-2024-15:23:05:Alexis:Mark:$207:tacos', '1a749223a78543b7a1de14bcb3e3a911:04-26-2024-15:23:05:Rick:Gary:$214:rent', '37bb465272934c289f5d5da1aa47ff6b:04-26-2024-15:23:05:Doug:Alice:$143:tacos', '449dd2467fc94fceb0836d866e600e62:04-26-2024-15:23:05:Susan:Anthony:$236:tacos', '0ec86971d0a44cbbb207337b78fbd76c:04-26-2024-15:23:05:Jacob:Alice:$12:coffee', '8a4878a6bda543daa208816b0234df38:04-26-2024-15:23:05:Gary:Juan:$179:baby sitting']"
93,04-26-2024-15:23:05,25e3e38dd60c129acb62b33ef8c3054bcd8d9c445e90b5946af75f46533d8e3a,b86b270625fef123c8a6cf2a3679199255423ec65837ebeb77f3dea299ecda80,"['eae99b3d7e6043b9878b31215df3db5d:04-26-2024-15:23:05:Steve:Tamara:$309:concert tickets', '881416396a9744389590a6999614c83d:04-26-2024-15:23:05:Amber:Gary:$225:parking', 'ab1ede58e5e54361a13c7cb98ada13c0:04-26-2024-15:23:05:Doug:Jose:$290:rent', '59548492103e467980ddb6737c1d5093:04-26-2024-15:23:05:Kelly:Steve:$226:services', '39430fa199564e87a34c9a97c7d4494b:04-26-2024-15:23:05:Rebecca:Amber:$14:rent', '63ed3e1ea54749929cbb89dfcc3f680f:04-26-2024-15:23:05:Kelly:Amy:$287:concert tickets', 'a8dfb103a1644aa7aec84b72c3b13610:04-26-2024-15:23:05:Jose:Rebecca:$184:food', '789cacbce1264ebb953e4d6a1b6f06b4:04-26-2024-15:23:05:Rebecca:Alice:$84:sushi', '2282886b57cb4b4f911378f7639d4540:04-26-2024-15:23:05:Jacob:Amber:$164:power bill', 'ee144d286aa24547a5e113b807e5901a:04-26-2024-15:23:05:Tracy:Jose:$164:daycare', '03c40ddf149647a88ea1e787b92101fc:04-26-2024-15:23:05:Mark:Simy:$126:rent', '0e15edd208a649938f37e0bfb4d14782:04-26-2024-15:23:05:Susan:Juan:$295:cell phone bill', '7403e6084a5c4732bfa76be5b905c2fd:04-26-2024-15:23:05:Doug:Jacob:$271:swim lessons', 'baaafffbf39042bb941775b7f2ce91c4:04-26-2024-15:23:05:Tyson:Kelly:$345:swim lessons']"
94,04-26-2024-15:23:05,8af308b5f0e9daa03110fa51b6dc29cfe9797b557ce073856a70f60524592585,25e3e38dd60c129acb62b33ef8c3054bcd8d9c445e90b5946af75f46533d8e3a,"['86114eeba8bd4eb5aca7e1f1ace4fa13:04-26-2024-15:23:05:Jacob:Rick:$239:tacos', 'e148364ebf6340ac9dfc7e00827dd6f4:04-26-2024-15:23:05:Susan:Kelly:$67:dog sitting', 'e147893951ce4759aba46ddae909be92:04-26-2024-15:23:05:Jose:Mark:$71:sushi', '2faf152f9c444b2bbfbfd69eeab20bb8:04-26-2024-15:23:05:Jerome:Anthony:$202:piano lessons', '12e9a702f5894836a3c48eff8cee23fe:04-26-2024-15:23:05:Tyson:Juan:$235:cell phone bill', '4668aed0d9b9405e8a12cd6322c345d9:04-26-2024-15:23:05:Rebecca:Gary:$72:power bill', 'a77f2946a6f842ac9cb852dbea5fdd64:04-26-2024-15:23:05:Doug:Steve:$81:services', '2d7d4ff058864a4fa6a45517979963f0:04-26-2024-15:23:05:Tonya:Mark:$134:happy hour', 'f7a061d7f250448cbeac11274316a9b9:04-26-2024-15:23:05:Susan:Tamara:$15:drinks', '89e4965dfaf6496a83cae6418fedf298:04-26-2024-15:23:05:Hugh:Tyson:$80:rent', '0accfdea9e304e8d90df8bfcacdd9e1e:04-26-2024-15:23:05:Doug:Steve:$195:daycare', '8637c7f0a9af454c8d8eec75c6e4dad3:04-26-2024-15:23:05:Hugh:Tonya:$300:dog sitting', 'ec5d678e0fb44480952c318947460ab5:04-26-2024-15:23:05:Tonya:Jose:$232:sushi', 'ef97fe4ed0e647ca84aef7078d53c7c1:04-26-2024-15:23:05:Bob:Hugh:$33:concert tickets', '2751007ec66547dc981fc25326ead4f7:04-26-2024-15:23:05:Steve:Rick:$190:water bill', 'deebc5a6f9bd43369a64fd10d099d734:04-26-2024-15:23:05:Tracy:Alice:$36:concert tickets']"
95,04-26-2024-15:23:05,4d8e5554dfe8b7bf64f3703e9a810825b78145f5dd79ac1f3477f1794f27a340,8af308b5f0e9daa03110fa51b6dc29cfe9797b557ce073856a70f60524592585,"['5bece052532a4b26a079c13e6d60aa7f:04-26-2024-15:23:05:Alice:Doug:$313:happy hour', 'b92593839fa2414e8a5a090c58555d96:04-26-2024-15:23:05:Bob:Gary:$188:coffee', '68d1ddc10b204d8db2666a62fbf4ed94:04-26-2024-15:23:05:Amber:Jerome:$154:tacos', '03a7f2f9aeeb4ec8a67a9512252db17f:04-26-2024-15:23:05:Tyson:Jacob:$244:tacos', 'a7f63f8046944b9fbc3023130a194858:04-26-2024-15:23:05:Steve:Bob:$204:tacos', '5afde2c174494b05abf7365084d5f9bf:04-26-2024-15:23:05:Susan:Kelly:$290:services', '836636021ed843a6a7ab437157ddba46:04-26-2024-15:23:05:Alice:Tracy:$205:coffee', '878917865dfd487e902ece3cb21a600f:04-26-2024-15:23:05:Hugh:Alexis:$295:concert tickets']"
96,04-26-2024-15:23:05,6dcf40fb56e7c69433b9d5e12d17fcc4a671eff73f9c6382380e84ceb36f3e6f,4d8e5554dfe8b7bf64f3703e9a810825b78145f5dd79ac1f3477f1794f27a340,"['7e75fe6414b7417095dab19993a36a20:04-26-2024-15:23:05:Simy:Tracy:$127:food', '24300eb9669d404eb0fe0c2bdb2fe830:04-26-2024-15:23:05:Jose:Amy:$276:drinks', '0f355cd1bf994261bcbde11f8407d50a:04-26-2024-15:23:05:Amy:Simy:$154:cell phone bill', '22ea1348ef534cac99b6c046582740ee:04-26-2024-15:23:05:Gary:Juan:$324:services', '3e9e1aaf2d7e448fb23da87320e74123:04-26-2024-15:23:05:Tamara:Amber:$113:parking', '7efb83fbb2d24bed90de61e19c3151d3:04-26-2024-15:23:05:Amber:Kelly:$197:pizza', '80d050cc46e14bab9c4a45b5b63e0807:04-26-2024-15:23:05:Amber:Jose:$136:tacos', 'dd5fe5522f3b470b949acd7ab7415e2e:04-26-2024-15:23:05:Rick:Bob:$241:coffee', 'd0cbbc11fee447408d8d435c5f98f934:04-26-2024-15:23:05:Miguel:Kelly:$204:concert tickets', 'a3065cef214a4d608be1f9646babea60:04-26-2024-15:23:05:Hugh:Anthony:$93:swim lessons', '2f8f1d14a11b448f84ac2e81c2559c9e:04-26-2024-15:23:05:Hugh:Tonya:$36:sushi', 'ecf2114364734c6a9ae44bbe5882a18f:04-26-2024-15:23:05:Tracy:Miguel:$15:services']"
97,04-26-2024-15:23:05,5eac1e74c759027fc95c7514dafbebe0970933102eb69df73b306e3314e48643,6dcf40fb56e7c69433b9d5e12d17fcc4a671eff73f9c6382380e84ceb36f3e6f,"['d3fbc9fba79c4e1d8d229d6e5f303276:04-26-2024-15:23:05:Alexis:Susan:$203:cell phone bill', 'cbf03cd03e8e4847894002006049e774:04-26-2024-15:23:05:Rebecca:Tracy:$226:happy hour', '908c13493200468e8cda6c593dfb9f64:04-26-2024-15:23:05:Jose:Jacob:$105:coffee']"
